,record_id,label,classifier,querier,balancer,feature_extractor,training_set,time,note,tags,user_id
1467,537,0,svm,max,balanced,tfidf,1467,1750427363.9410472,,,
1468,596,0,svm,max,balanced,tfidf,1468,1750427363.9700377,,,
1469,344,0,svm,max,balanced,tfidf,1469,1750427363.998832,,,
1470,5050,0,svm,max,balanced,tfidf,1470,1750427364.0257783,,,
1471,2852,0,svm,max,balanced,tfidf,1471,1750427364.0543077,,,
1472,7027,0,svm,max,balanced,tfidf,1472,1750427364.0839584,,,
1473,4185,0,svm,max,balanced,tfidf,1473,1750427364.1121433,,,
1474,2078,0,svm,max,balanced,tfidf,1474,1750427364.139162,,,
1475,1350,0,svm,max,balanced,tfidf,1475,1750427364.1693141,,,
1476,6544,0,svm,max,balanced,tfidf,1476,1750427364.1977828,,,
1477,1819,0,svm,max,balanced,tfidf,1477,1750427364.2260892,,,
1478,7660,0,svm,max,balanced,tfidf,1478,1750427364.254516,,,
1479,1457,0,svm,max,balanced,tfidf,1479,1750427364.2838752,,,
1480,7698,0,svm,max,balanced,tfidf,1480,1750427364.3107057,,,
1481,1290,0,svm,max,balanced,tfidf,1481,1750427364.3383114,,,
1482,2568,0,svm,max,balanced,tfidf,1482,1750427364.3674119,,,
1483,2699,0,svm,max,balanced,tfidf,1483,1750427364.3987334,,,
1484,7744,0,svm,max,balanced,tfidf,1484,1750427364.4258027,,,
1485,5273,0,svm,max,balanced,tfidf,1485,1750427364.4533134,,,
1486,7414,0,svm,max,balanced,tfidf,1486,1750427364.4827514,,,
1487,6170,0,svm,max,balanced,tfidf,1487,1750427364.5111992,,,
1488,1223,0,svm,max,balanced,tfidf,1488,1750427364.5398977,,,
1489,6115,0,svm,max,balanced,tfidf,1489,1750427364.5693405,,,
1490,3675,0,svm,max,balanced,tfidf,1490,1750427364.5968945,,,
1491,3201,0,svm,max,balanced,tfidf,1491,1750427364.6242697,,,
1492,188,0,svm,max,balanced,tfidf,1492,1750427364.6533895,,,
1493,2538,0,svm,max,balanced,tfidf,1493,1750427364.680841,,,
1494,4967,0,svm,max,balanced,tfidf,1494,1750427364.708459,,,
1495,4407,0,svm,max,balanced,tfidf,1495,1750427364.7374058,,,
1496,538,0,svm,max,balanced,tfidf,1496,1750427364.7661953,,,
1497,2473,0,svm,max,balanced,tfidf,1497,1750427364.7937975,,,
1498,4089,0,svm,max,balanced,tfidf,1498,1750427364.8223498,,,
1499,5256,0,svm,max,balanced,tfidf,1499,1750427364.8509626,,,
1500,6248,0,svm,max,balanced,tfidf,1500,1750427364.8792834,,,
1501,6308,0,svm,max,balanced,tfidf,1501,1750427364.9064202,,,
1502,669,0,svm,max,balanced,tfidf,1502,1750427364.9331355,,,
1503,8365,0,svm,max,balanced,tfidf,1503,1750427364.9629428,,,
1504,5913,0,svm,max,balanced,tfidf,1504,1750427364.9924757,,,
1505,3800,0,svm,max,balanced,tfidf,1505,1750427365.020709,,,
1506,7014,0,svm,max,balanced,tfidf,1506,1750427365.0486016,,,
1507,2352,0,svm,max,balanced,tfidf,1507,1750427365.0771363,,,
1508,3543,0,svm,max,balanced,tfidf,1508,1750427365.1081955,,,
1509,3973,0,svm,max,balanced,tfidf,1509,1750427365.138219,,,
1510,3460,0,svm,max,balanced,tfidf,1510,1750427365.1693258,,,
1511,7041,0,svm,max,balanced,tfidf,1511,1750427365.1993847,,,
1512,6009,0,svm,max,balanced,tfidf,1512,1750427365.2300682,,,
1513,1788,0,svm,max,balanced,tfidf,1513,1750427365.2581463,,,
1514,7694,0,svm,max,balanced,tfidf,1514,1750427365.2864048,,,
1515,2391,0,svm,max,balanced,tfidf,1515,1750427365.3156974,,,
1516,4038,0,svm,max,balanced,tfidf,1516,1750427365.3439567,,,
1517,4733,0,svm,max,balanced,tfidf,1517,1750427365.369832,,,
1518,1004,0,svm,max,balanced,tfidf,1518,1750427365.3961112,,,
1519,8678,0,svm,max,balanced,tfidf,1519,1750427365.4243581,,,
1520,4302,0,svm,max,balanced,tfidf,1520,1750427365.4526062,,,
1521,8609,0,svm,max,balanced,tfidf,1521,1750427365.4808211,,,
1522,6595,0,svm,max,balanced,tfidf,1522,1750427365.5081558,,,
1523,4069,0,svm,max,balanced,tfidf,1523,1750427365.5369198,,,
1524,7837,0,svm,max,balanced,tfidf,1524,1750427365.5622222,,,
1525,8318,0,svm,max,balanced,tfidf,1525,1750427365.5907626,,,
1526,8398,0,svm,max,balanced,tfidf,1526,1750427365.616744,,,
1527,5568,0,svm,max,balanced,tfidf,1527,1750427365.6464746,,,
1528,5394,0,svm,max,balanced,tfidf,1528,1750427365.675526,,,
1529,5821,0,svm,max,balanced,tfidf,1529,1750427365.7014854,,,
1530,5043,0,svm,max,balanced,tfidf,1530,1750427365.7293167,,,
1531,4284,0,svm,max,balanced,tfidf,1531,1750427365.7577004,,,
1532,7915,0,svm,max,balanced,tfidf,1532,1750427365.7833023,,,
1533,4077,0,svm,max,balanced,tfidf,1533,1750427365.8103611,,,
1534,6987,0,svm,max,balanced,tfidf,1534,1750427365.838797,,,
1535,7901,0,svm,max,balanced,tfidf,1535,1750427365.8678722,,,
1536,8615,0,svm,max,balanced,tfidf,1536,1750427365.8956828,,,
1537,5162,0,svm,max,balanced,tfidf,1537,1750427365.9236119,,,
1538,2062,0,svm,max,balanced,tfidf,1538,1750427365.950707,,,
1539,4658,0,svm,max,balanced,tfidf,1539,1750427365.978623,,,
1540,3566,0,svm,max,balanced,tfidf,1540,1750427366.0071163,,,
1541,977,0,svm,max,balanced,tfidf,1541,1750427366.0343764,,,
1542,4745,0,svm,max,balanced,tfidf,1542,1750427366.0620444,,,
1543,6741,0,svm,max,balanced,tfidf,1543,1750427366.0888524,,,
1544,650,0,svm,max,balanced,tfidf,1544,1750427366.117482,,,
1545,7858,0,svm,max,balanced,tfidf,1545,1750427366.1474118,,,
1546,1784,0,svm,max,balanced,tfidf,1546,1750427366.1754432,,,
1547,5956,0,svm,max,balanced,tfidf,1547,1750427366.2029505,,,
1548,1057,0,svm,max,balanced,tfidf,1548,1750427366.23072,,,
1549,3003,0,svm,max,balanced,tfidf,1549,1750427366.259556,,,
1550,6874,0,svm,max,balanced,tfidf,1550,1750427366.285202,,,
1551,964,0,svm,max,balanced,tfidf,1551,1750427366.313756,,,
1552,1519,0,svm,max,balanced,tfidf,1552,1750427366.3426187,,,
1553,7451,0,svm,max,balanced,tfidf,1553,1750427366.3713555,,,
1554,4475,0,svm,max,balanced,tfidf,1554,1750427366.3998547,,,
1555,6169,0,svm,max,balanced,tfidf,1555,1750427366.4299402,,,
1556,5118,0,svm,max,balanced,tfidf,1556,1750427366.4562743,,,
1557,4268,0,svm,max,balanced,tfidf,1557,1750427366.4839184,,,
1558,2754,0,svm,max,balanced,tfidf,1558,1750427366.5128314,,,
1559,7069,0,svm,max,balanced,tfidf,1559,1750427366.5421093,,,
1560,7895,0,svm,max,balanced,tfidf,1560,1750427366.5701168,,,
1561,2176,0,svm,max,balanced,tfidf,1561,1750427366.5989146,,,
1562,5895,0,svm,max,balanced,tfidf,1562,1750427366.6264462,,,
1563,6171,0,svm,max,balanced,tfidf,1563,1750427366.6561623,,,
1564,5250,0,svm,max,balanced,tfidf,1564,1750427366.6834228,,,
1565,5413,0,svm,max,balanced,tfidf,1565,1750427366.710773,,,
1566,4800,0,svm,max,balanced,tfidf,1566,1750427366.736642,,,
1567,8356,0,svm,max,balanced,tfidf,1567,1750427366.7658603,,,
1568,6398,0,svm,max,balanced,tfidf,1568,1750427366.7951603,,,
1569,6969,0,svm,max,balanced,tfidf,1569,1750427366.827141,,,
1570,4641,0,svm,max,balanced,tfidf,1570,1750427366.854673,,,
1571,3610,0,svm,max,balanced,tfidf,1571,1750427366.884509,,,
1572,7562,0,svm,max,balanced,tfidf,1572,1750427366.911852,,,
1573,8555,0,svm,max,balanced,tfidf,1573,1750427366.9400458,,,
1574,3588,0,svm,max,balanced,tfidf,1574,1750427366.9680536,,,
1575,2525,0,svm,max,balanced,tfidf,1575,1750427366.996747,,,
1576,2219,0,svm,max,balanced,tfidf,1576,1750427367.0257072,,,
1577,7427,0,svm,max,balanced,tfidf,1577,1750427367.0550091,,,
1578,4702,0,svm,max,balanced,tfidf,1578,1750427367.0808163,,,
1579,4015,0,svm,max,balanced,tfidf,1579,1750427367.1112428,,,
1580,6582,0,svm,max,balanced,tfidf,1580,1750427367.1372583,,,
1581,8712,0,svm,max,balanced,tfidf,1581,1750427367.1662202,,,
1582,7379,0,svm,max,balanced,tfidf,1582,1750427367.1954396,,,
1583,7209,0,svm,max,balanced,tfidf,1583,1750427367.2240412,,,
1584,6926,0,svm,max,balanced,tfidf,1584,1750427367.2523823,,,
1585,7330,0,svm,max,balanced,tfidf,1585,1750427367.2814066,,,
1586,7565,0,svm,max,balanced,tfidf,1586,1750427367.310635,,,
1587,3684,0,svm,max,balanced,tfidf,1587,1750427367.3380454,,,
1588,3951,0,svm,max,balanced,tfidf,1588,1750427367.3669598,,,
1589,6420,0,svm,max,balanced,tfidf,1589,1750427367.3943663,,,
1590,1286,0,svm,max,balanced,tfidf,1590,1750427367.4220521,,,
1591,4906,0,svm,max,balanced,tfidf,1591,1750427367.4497461,,,
1592,7376,0,svm,max,balanced,tfidf,1592,1750427367.4797857,,,
1593,2474,0,svm,max,balanced,tfidf,1593,1750427367.508544,,,
1594,2715,0,svm,max,balanced,tfidf,1594,1750427367.5402486,,,
1595,6902,0,svm,max,balanced,tfidf,1595,1750427367.5740106,,,
1596,1453,0,svm,max,balanced,tfidf,1596,1750427367.6043892,,,
1597,2103,0,svm,max,balanced,tfidf,1597,1750427367.6327944,,,
1598,2651,0,svm,max,balanced,tfidf,1598,1750427367.658564,,,
1599,2979,0,svm,max,balanced,tfidf,1599,1750427367.6872978,,,
1600,6854,0,svm,max,balanced,tfidf,1600,1750427367.7138953,,,
1601,5829,0,svm,max,balanced,tfidf,1601,1750427367.7403107,,,
1602,181,0,svm,max,balanced,tfidf,1602,1750427367.767564,,,
1603,3296,0,svm,max,balanced,tfidf,1603,1750427367.7952101,,,
1604,8007,0,svm,max,balanced,tfidf,1604,1750427367.8212042,,,
1605,2214,0,svm,max,balanced,tfidf,1605,1750427367.8475356,,,
1606,8443,0,svm,max,balanced,tfidf,1606,1750427367.8733575,,,
1607,2768,0,svm,max,balanced,tfidf,1607,1750427367.8991818,,,
1608,4591,0,svm,max,balanced,tfidf,1608,1750427367.9280288,,,
1609,2400,0,svm,max,balanced,tfidf,1609,1750427367.9551377,,,
1610,1314,0,svm,max,balanced,tfidf,1610,1750427367.9818363,,,
1611,2135,0,svm,max,balanced,tfidf,1611,1750427368.0095563,,,
1612,4162,0,svm,max,balanced,tfidf,1612,1750427368.0378966,,,
1613,8633,0,svm,max,balanced,tfidf,1613,1750427368.0630817,,,
1614,55,0,svm,max,balanced,tfidf,1614,1750427368.090209,,,
1615,7216,0,svm,max,balanced,tfidf,1615,1750427368.1218612,,,
1616,8637,0,svm,max,balanced,tfidf,1616,1750427368.150262,,,
1617,6406,0,svm,max,balanced,tfidf,1617,1750427368.1790335,,,
1618,4758,0,svm,max,balanced,tfidf,1618,1750427368.2080986,,,
1619,1839,0,svm,max,balanced,tfidf,1619,1750427368.236123,,,
1620,8656,0,svm,max,balanced,tfidf,1620,1750427368.2657251,,,
1621,5862,0,svm,max,balanced,tfidf,1621,1750427368.295144,,,
1622,7532,0,svm,max,balanced,tfidf,1622,1750427368.3239343,,,
1623,8277,0,svm,max,balanced,tfidf,1623,1750427368.355001,,,
1624,8584,0,svm,max,balanced,tfidf,1624,1750427368.3822336,,,
1625,6703,0,svm,max,balanced,tfidf,1625,1750427368.4095185,,,
1626,1165,0,svm,max,balanced,tfidf,1626,1750427368.4403155,,,
1627,1049,0,svm,max,balanced,tfidf,1627,1750427368.4711072,,,
1628,3988,0,svm,max,balanced,tfidf,1628,1750427368.5015872,,,
1629,3456,0,svm,max,balanced,tfidf,1629,1750427368.5270276,,,
1630,1912,0,svm,max,balanced,tfidf,1630,1750427368.5549352,,,
1631,3415,0,svm,max,balanced,tfidf,1631,1750427368.5841684,,,
1632,3641,0,svm,max,balanced,tfidf,1632,1750427368.612401,,,
1633,3358,0,svm,max,balanced,tfidf,1633,1750427368.639732,,,
1634,2059,0,svm,max,balanced,tfidf,1634,1750427368.6665516,,,
1635,6662,0,svm,max,balanced,tfidf,1635,1750427368.6934383,,,
1636,2162,0,svm,max,balanced,tfidf,1636,1750427368.7209754,,,
1637,7911,0,svm,max,balanced,tfidf,1637,1750427368.7480083,,,
1638,673,0,svm,max,balanced,tfidf,1638,1750427368.7744071,,,
1639,6237,0,svm,max,balanced,tfidf,1639,1750427368.802867,,,
1640,7236,0,svm,max,balanced,tfidf,1640,1750427368.8312936,,,
1641,2873,0,svm,max,balanced,tfidf,1641,1750427368.8574257,,,
1642,3478,0,svm,max,balanced,tfidf,1642,1750427368.883267,,,
1643,6311,0,svm,max,balanced,tfidf,1643,1750427368.9102917,,,
1644,16,0,svm,max,balanced,tfidf,1644,1750427368.9390237,,,
1645,794,0,svm,max,balanced,tfidf,1645,1750427368.9663148,,,
1646,5506,0,svm,max,balanced,tfidf,1646,1750427368.9923224,,,
1647,1235,0,svm,max,balanced,tfidf,1647,1750427369.0195754,,,
1648,5868,0,svm,max,balanced,tfidf,1648,1750427369.0472631,,,
1649,798,0,svm,max,balanced,tfidf,1649,1750427369.0723221,,,
1650,7287,0,svm,max,balanced,tfidf,1650,1750427369.097801,,,
1651,2443,0,svm,max,balanced,tfidf,1651,1750427369.1256917,,,
1652,7806,0,svm,max,balanced,tfidf,1652,1750427369.152647,,,
1653,7658,0,svm,max,balanced,tfidf,1653,1750427369.179521,,,
1654,918,0,svm,max,balanced,tfidf,1654,1750427369.2061143,,,
1655,2376,0,svm,max,balanced,tfidf,1655,1750427369.2346778,,,
1656,1864,0,svm,max,balanced,tfidf,1656,1750427369.2641306,,,
1657,2712,0,svm,max,balanced,tfidf,1657,1750427369.293601,,,
1658,3882,0,svm,max,balanced,tfidf,1658,1750427369.3232687,,,
1659,5565,0,svm,max,balanced,tfidf,1659,1750427369.3525817,,,
1660,789,0,svm,max,balanced,tfidf,1660,1750427369.3820095,,,
1661,7608,0,svm,max,balanced,tfidf,1661,1750427369.4090304,,,
1662,2351,0,svm,max,balanced,tfidf,1662,1750427369.4363155,,,
1663,8599,0,svm,max,balanced,tfidf,1663,1750427369.4656537,,,
1664,2436,0,svm,max,balanced,tfidf,1664,1750427369.4953127,,,
1665,1686,0,svm,max,balanced,tfidf,1665,1750427369.5255997,,,
1666,263,0,svm,max,balanced,tfidf,1666,1750427369.5560186,,,
1667,3565,0,svm,max,balanced,tfidf,1667,1750427369.5880923,,,
1668,2027,0,svm,max,balanced,tfidf,1668,1750427369.6188612,,,
1669,6504,0,svm,max,balanced,tfidf,1669,1750427369.6488414,,,
1670,3997,0,svm,max,balanced,tfidf,1670,1750427369.678394,,,
1671,5053,0,svm,max,balanced,tfidf,1671,1750427369.7081888,,,
1672,1421,0,svm,max,balanced,tfidf,1672,1750427369.7374022,,,
1673,6365,0,svm,max,balanced,tfidf,1673,1750427369.7677865,,,
1674,5507,0,svm,max,balanced,tfidf,1674,1750427369.795622,,,
1675,1933,0,svm,max,balanced,tfidf,1675,1750427369.8246987,,,
1676,3090,0,svm,max,balanced,tfidf,1676,1750427369.8532207,,,
1677,6050,0,svm,max,balanced,tfidf,1677,1750427369.8806443,,,
1678,5431,0,svm,max,balanced,tfidf,1678,1750427369.9089751,,,
1679,5955,0,svm,max,balanced,tfidf,1679,1750427369.937422,,,
1680,8452,0,svm,max,balanced,tfidf,1680,1750427369.9664216,,,
1681,6213,0,svm,max,balanced,tfidf,1681,1750427369.9963167,,,
1682,6853,0,svm,max,balanced,tfidf,1682,1750427370.0234752,,,
1683,600,0,svm,max,balanced,tfidf,1683,1750427370.0535004,,,
1684,6756,0,svm,max,balanced,tfidf,1684,1750427370.0831282,,,
1685,8293,0,svm,max,balanced,tfidf,1685,1750427370.1098905,,,
1686,1362,0,svm,max,balanced,tfidf,1686,1750427370.1374154,,,
1687,4640,0,svm,max,balanced,tfidf,1687,1750427370.1655324,,,
1688,2796,0,svm,max,balanced,tfidf,1688,1750427370.1957228,,,
1689,3266,0,svm,max,balanced,tfidf,1689,1750427370.2249057,,,
1690,8774,0,svm,max,balanced,tfidf,1690,1750427370.2562666,,,
1691,7994,0,svm,max,balanced,tfidf,1691,1750427370.2880993,,,
1692,5152,0,svm,max,balanced,tfidf,1692,1750427370.3176255,,,
1693,2381,0,svm,max,balanced,tfidf,1693,1750427370.3478546,,,
1694,6851,0,svm,max,balanced,tfidf,1694,1750427370.377825,,,
1695,44,0,svm,max,balanced,tfidf,1695,1750427370.4088604,,,
1696,4102,0,svm,max,balanced,tfidf,1696,1750427370.439582,,,
1697,6073,0,svm,max,balanced,tfidf,1697,1750427370.4709346,,,
1698,3325,0,svm,max,balanced,tfidf,1698,1750427370.5020227,,,
1699,7954,0,svm,max,balanced,tfidf,1699,1750427370.5346782,,,
1700,3445,0,svm,max,balanced,tfidf,1700,1750427370.5624394,,,
1701,4722,0,svm,max,balanced,tfidf,1701,1750427370.591195,,,
1702,7853,0,svm,max,balanced,tfidf,1702,1750427370.6178944,,,
1703,1015,0,svm,max,balanced,tfidf,1703,1750427370.644685,,,
1704,7057,0,svm,max,balanced,tfidf,1704,1750427370.673279,,,
1705,1403,0,svm,max,balanced,tfidf,1705,1750427370.700751,,,
1706,6958,0,svm,max,balanced,tfidf,1706,1750427370.7274513,,,
1707,5659,0,svm,max,balanced,tfidf,1707,1750427370.755099,,,
1708,1194,0,svm,max,balanced,tfidf,1708,1750427370.7841866,,,
1709,7115,0,svm,max,balanced,tfidf,1709,1750427370.8110805,,,
1710,564,0,svm,max,balanced,tfidf,1710,1750427370.8373528,,,
1711,4046,0,svm,max,balanced,tfidf,1711,1750427370.8640714,,,
1712,4196,0,svm,max,balanced,tfidf,1712,1750427370.8920093,,,
1713,6744,0,svm,max,balanced,tfidf,1713,1750427370.9158628,,,
1714,924,0,svm,max,balanced,tfidf,1714,1750427370.9431822,,,
1715,6681,0,svm,max,balanced,tfidf,1715,1750427370.9704757,,,
1716,889,0,svm,max,balanced,tfidf,1716,1750427370.9991176,,,
1717,2386,0,svm,max,balanced,tfidf,1717,1750427371.02629,,,
1718,6578,0,svm,max,balanced,tfidf,1718,1750427371.0538378,,,
1719,8030,0,svm,max,balanced,tfidf,1719,1750427371.083412,,,
1720,4156,0,svm,max,balanced,tfidf,1720,1750427371.1121454,,,
1721,6456,0,svm,max,balanced,tfidf,1721,1750427371.1400616,,,
1722,8586,0,svm,max,balanced,tfidf,1722,1750427371.1680105,,,
1723,7279,0,svm,max,balanced,tfidf,1723,1750427371.1966963,,,
1724,6978,0,svm,max,balanced,tfidf,1724,1750427371.2249355,,,
1725,8220,0,svm,max,balanced,tfidf,1725,1750427371.2535017,,,
1726,2353,0,svm,max,balanced,tfidf,1726,1750427371.2836242,,,
1727,993,0,svm,max,balanced,tfidf,1727,1750427371.3108487,,,
1728,3188,0,svm,max,balanced,tfidf,1728,1750427371.3408446,,,
1729,6901,0,svm,max,balanced,tfidf,1729,1750427371.3706322,,,
1730,4933,0,svm,max,balanced,tfidf,1730,1750427371.40046,,,
1731,1682,0,svm,max,balanced,tfidf,1731,1750427371.4259682,,,
1732,2577,0,svm,max,balanced,tfidf,1732,1750427371.4536026,,,
1733,959,0,svm,max,balanced,tfidf,1733,1750427371.4807186,,,
1734,4466,0,svm,max,balanced,tfidf,1734,1750427371.506566,,,
1735,3329,0,svm,max,balanced,tfidf,1735,1750427371.5337994,,,
1736,6558,0,svm,max,balanced,tfidf,1736,1750427371.5627646,,,
1737,2824,0,svm,max,balanced,tfidf,1737,1750427371.5902429,,,
1738,1588,0,svm,max,balanced,tfidf,1738,1750427371.618865,,,
1739,7002,0,svm,max,balanced,tfidf,1739,1750427371.6505685,,,
1740,7620,0,svm,max,balanced,tfidf,1740,1750427371.6753325,,,
1741,4392,0,svm,max,balanced,tfidf,1741,1750427371.7003293,,,
1742,3849,0,svm,max,balanced,tfidf,1742,1750427371.7293086,,,
1743,6187,0,svm,max,balanced,tfidf,1743,1750427371.760753,,,
1744,7193,0,svm,max,balanced,tfidf,1744,1750427371.7928517,,,
1745,5012,0,svm,max,balanced,tfidf,1745,1750427371.8209875,,,
1746,772,0,svm,max,balanced,tfidf,1746,1750427371.8488548,,,
1747,790,0,svm,max,balanced,tfidf,1747,1750427371.8761163,,,
1748,7733,0,svm,max,balanced,tfidf,1748,1750427371.9051394,,,
1749,2748,0,svm,max,balanced,tfidf,1749,1750427371.9351895,,,
1750,7997,0,svm,max,balanced,tfidf,1750,1750427371.9658892,,,
1751,7682,0,svm,max,balanced,tfidf,1751,1750427371.9968932,,,
1752,1501,0,svm,max,balanced,tfidf,1752,1750427372.0234616,,,
1753,7228,0,svm,max,balanced,tfidf,1753,1750427372.0502033,,,
1754,505,0,svm,max,balanced,tfidf,1754,1750427372.0771704,,,
1755,5234,0,svm,max,balanced,tfidf,1755,1750427372.1028943,,,
1756,2183,0,svm,max,balanced,tfidf,1756,1750427372.129289,,,
1757,4585,0,svm,max,balanced,tfidf,1757,1750427372.1579943,,,
1758,2745,0,svm,max,balanced,tfidf,1758,1750427372.189459,,,
1759,6552,0,svm,max,balanced,tfidf,1759,1750427372.2230105,,,
1760,3812,0,svm,max,balanced,tfidf,1760,1750427372.2590992,,,
1761,8401,0,svm,max,balanced,tfidf,1761,1750427372.2918348,,,
1762,1143,0,svm,max,balanced,tfidf,1762,1750427372.3221562,,,
1763,1714,0,svm,max,balanced,tfidf,1763,1750427372.355498,,,
1764,7021,0,svm,max,balanced,tfidf,1764,1750427372.3833416,,,
1765,5386,0,svm,max,balanced,tfidf,1765,1750427372.4131746,,,
1766,2959,0,svm,max,balanced,tfidf,1766,1750427372.4464118,,,
1767,3919,0,svm,max,balanced,tfidf,1767,1750427372.4802756,,,
1768,5636,0,svm,max,balanced,tfidf,1768,1750427372.5104764,,,
1769,8264,0,svm,max,balanced,tfidf,1769,1750427372.538146,,,
1770,5046,0,svm,max,balanced,tfidf,1770,1750427372.5642612,,,
1771,1737,0,svm,max,balanced,tfidf,1771,1750427372.5965478,,,
1772,1417,0,svm,max,balanced,tfidf,1772,1750427372.6249,,,
1773,6917,0,svm,max,balanced,tfidf,1773,1750427372.6641397,,,
1774,5263,0,svm,max,balanced,tfidf,1774,1750427372.7043762,,,
1775,4087,0,svm,max,balanced,tfidf,1775,1750427372.7427366,,,
1776,7226,0,svm,max,balanced,tfidf,1776,1750427372.7708297,,,
1777,5547,0,svm,max,balanced,tfidf,1777,1750427372.8079617,,,
1778,2881,0,svm,max,balanced,tfidf,1778,1750427372.8395095,,,
1779,5070,0,svm,max,balanced,tfidf,1779,1750427372.8716788,,,
1780,5362,0,svm,max,balanced,tfidf,1780,1750427372.9038944,,,
1781,2421,0,svm,max,balanced,tfidf,1781,1750427372.9332163,,,
1782,6416,0,svm,max,balanced,tfidf,1782,1750427372.964442,,,
1783,206,0,svm,max,balanced,tfidf,1783,1750427372.9958708,,,
1784,6272,0,svm,max,balanced,tfidf,1784,1750427373.0259218,,,
1785,7552,0,svm,max,balanced,tfidf,1785,1750427373.052939,,,
1786,7847,0,svm,max,balanced,tfidf,1786,1750427373.084178,,,
1787,8559,0,svm,max,balanced,tfidf,1787,1750427373.1152558,,,
1788,7611,0,svm,max,balanced,tfidf,1788,1750427373.1455903,,,
1789,3533,0,svm,max,balanced,tfidf,1789,1750427373.1760037,,,
1790,7108,0,svm,max,balanced,tfidf,1790,1750427373.2099862,,,
1791,6825,0,svm,max,balanced,tfidf,1791,1750427373.2459848,,,
1792,4337,0,svm,max,balanced,tfidf,1792,1750427373.280351,,,
1793,168,0,svm,max,balanced,tfidf,1793,1750427373.3165898,,,
1794,4399,0,svm,max,balanced,tfidf,1794,1750427373.3543184,,,
1795,5642,0,svm,max,balanced,tfidf,1795,1750427373.4265616,,,
1796,5014,0,svm,max,balanced,tfidf,1796,1750427373.4932678,,,
1797,2621,0,svm,max,balanced,tfidf,1797,1750427373.5377433,,,
1798,8067,0,svm,max,balanced,tfidf,1798,1750427373.579336,,,
1799,4104,0,svm,max,balanced,tfidf,1799,1750427373.6210306,,,
1800,3302,0,svm,max,balanced,tfidf,1800,1750427373.653425,,,
1801,3623,0,svm,max,balanced,tfidf,1801,1750427373.689318,,,
1802,3128,0,svm,max,balanced,tfidf,1802,1750427373.7249594,,,
1803,4267,0,svm,max,balanced,tfidf,1803,1750427373.7605977,,,
1804,1970,0,svm,max,balanced,tfidf,1804,1750427373.7966616,,,
1805,3371,0,svm,max,balanced,tfidf,1805,1750427373.8341374,,,
1806,1853,0,svm,max,balanced,tfidf,1806,1750427373.8683174,,,
1807,7087,0,svm,max,balanced,tfidf,1807,1750427373.906334,,,
1808,109,0,svm,max,balanced,tfidf,1808,1750427373.9498227,,,
1809,4992,0,svm,max,balanced,tfidf,1809,1750427373.993751,,,
1810,3693,0,svm,max,balanced,tfidf,1810,1750427374.0326,,,
1811,3068,0,svm,max,balanced,tfidf,1811,1750427374.0753946,,,
1812,4854,0,svm,max,balanced,tfidf,1812,1750427374.1070945,,,
1813,6199,0,svm,max,balanced,tfidf,1813,1750427374.1379533,,,
1814,6726,0,svm,max,balanced,tfidf,1814,1750427374.1709433,,,
1815,2333,0,svm,max,balanced,tfidf,1815,1750427374.2045195,,,
1816,725,0,svm,max,balanced,tfidf,1816,1750427374.2369483,,,
